id,title,description,link,condition,price,availability,image link,gtin,mpn,brand
938,Aromatherapy 'Renewal' Massage Lotion - Biotone,"Biotone's 'Bliss' Aromatherapy Massage Lotion,
,This massage lotion is made with a 100% essential oil blend of mint, rosemary, lemongrass, bergamot, ylang ylang and litsea.,
,Contains jojoba, avocado and olive oils, known for their skin soothing benefits.,
,Shea and mango butters give a luxuriously silky feel and smooth finish.,
,This lotion is excellent for all massage modalities.,
,A light, natural aroma helps enhance clarity and renews the body.,
,Ingredients :,
,Water, Octyl Palmitate (coconut oil ester), Sunflower Oil, Canola Oil, Emulsifying Wax NF (vegetable derived), Jojoba Oil, Olive Oil, Avocado Oil, Shea Butter, Mango Butter, Glycerin, Essential Oils of Peppermint (Menta Piperita), Rosemary (Rosmarinus Oficinalis), Lemongrass (Cymbopogon Citratus), Bergamot (Citrus Aurantium), Ylang Ylang (Cananga Odorata), Litsea (Litsea Cubeba), Dimethicone, Polysorbate 20, Carbomer, Phenoxethol, TEA, Iodopropynyl Butylcarbamate.",https://www.allezhousses.com/en/home/938-aromatherapy-renewal-massage-lotion-biotone.html,new,CAD$1.25,In Stock,https://www.allezhousses.com/4257-large_default/aromatherapy-renewal-massage-lotion-biotone.jpg,,,"
				    Biotone
				"
984,Microfiber 3 piece sheet set - Earthlite,"Microfiber 3 piece sheet set from  Earthlite,
,Earthlite's premium Microfiber Sheet Set is silky to the touch, durable, and readily releases massage oil during washing.,
,Easy to care for, wrinkle resistant, and quick drying - perfect for daily use.,
,Set includes a fitted sheet, top sheet and a FacePillow cover. Will last for many washes. Easily fits tables up to 32“ - full sized massage tables.,
,Care instructions:,
,Machine wash warm with like colors, gentle cycle.,
,Use only non-chlorine bleach if needed. Tumble dry low heat.,
,Dimensions:,
,
,Fitted Sheet: 31""W x 73""L x 6.5""H (fits tables up to 32"" wide),
,Flat Sheet: 63""W x 87""L,
,FacePillow Cover: Fits cushions up to 4.5"" thick,
",https://www.allezhousses.com/en/shop-by-category-allez-housses-products/984-microfiber-sheet-set-earthlite.html,new,CAD$34.99,In Stock,https://www.allezhousses.com/4201-large_default/microfiber-sheet-set-earthlite.jpg,,31863,"
				    Earthlite
				"
716,Anatomie & Pathologie 58 planches Gage,"Frech edition Anatomie & Pathologie 58 planches Gage,
,Auteur :, Gage, John,Éditeur :, PRADEL,Format :, 29,2X32,8,Nombre de pages :, 130 p.,
,
,58 planches, réalisées par quelques-uns des meilleurs illustrateurs médicaux, présentent l'anatomie humaine, la physiologie, les maladies les plus fréquentes et les principes essentiels en matière de prévention de la santé.,L'ouvrage est divisé en quatre parties: les systèmes du corps, les structures de l'organisme, les maladies et les troubles, la santé et l'hygiène de vie. La première partie, anatomique et physiologique, aborde le corps (squelette, muscles, système vasculaire…) et ses grandes fonctions (système respiratoire, système digestif, systèmes reproducteurs féminin et masculin…). La deuxième partie, elle aussi anatomique et physiologique, présente certaines parties du corps en particulier: les ligaments articulaires, le cœur, l'œil, l'oreille, les dents, la peau… La troisième traite des maladies les plus fréquentes et des atteintes pathologiques: le rhume, la grippe, le cancer du poumon, le diabète, les allergies… Enfin, la dernière partie s'intéresse à l'hygiène de vie et nous informe sur les risques de l'alcool et du tabac, sur les dangers de l'obésité et sur les règles hygiéno-diététiques.,Chacune des planches est conçue comme un tout et délivre l'information tant par le texte que par l'image, en allant du général au particulier. Didactique, maniable et soigneusement pensé, cet ouvrage a été conçu pour répondre facilement à différents usages: l'étude, la recherche rapide, la consultation. ,
",https://www.allezhousses.com/en/books-charts-and-reflexology/716-anatomie-pathologie-58-planches-gage-9782913996984.html,new,CAD$32.95,In Stock,https://www.allezhousses.com/2999-large_default/anatomie-pathologie-58-planches-gage.jpg,,9782913996984,
965,Vinyl Pillow,"Vinyl Pillow, ,
,You will find this vinyl pillow very practical.,
,Easy to clean after each care.,
,Just wipe with a damp cloth with your favorite disinfectant.,
,Features:,
,
,Antibacterial,
,Waterproof ,
,Mildew and odor resistant,
,
,Available in two sizes : 16 x 22 inch (50.8 x 66.04 cm)",https://www.allezhousses.com/en/shop-by-category-allez-housses-products/965-oreiller-en-vinyle.html,new,CAD$19.99,In Stock,https://www.allezhousses.com/4063-large_default/oreiller-en-vinyle.jpg,,LS-VP1622,
937,Aromatherapy 'Energy' Massage Lotion - Biotone,"Biotone's Aromatherapy 'Energy' Massage Lotion  ,
,This lotion is made with a 100% essential oil blend of mandarin, ginger, lemongrass, clove, cinnamon and sweet orange. ,Contains jojoba, avocado and olive oils, known for their skin soothing benefits.,
,Shea and mango butters give a luxuriously silky feel and smooth finish.,
,This lotion is excellent for all massage modalities.,
,A light, natural aroma helps energize the body and sharpens the senses.,
,Ingredients :,
,Water, Octyl Palmitate (coconut oil ester), Sunflower Oil, Canola Oil, Emulsifying Wax NF (vegetable derived), Jojoba Oil, Olive Oil, Avocado Oil, Shea Butter, Mango Butter, Glycerin, Essential Oils of Mandarin (Citrus Madurensis), Ginger (Zingber Officinal), Lemongrass (Cymbopogon Citratus), Clove (Syzygium Aromaticum), Cinnamon (Cinnamomun Verum), Sweet Orange (Citrus Sinensis), Dimethicone, Polysorbate 20,, Dimethicone, Polysorbate 20, Carbomer, Phenoxethol, TEA, Iodopropynyl Butylcarbamate.",https://www.allezhousses.com/en/home/937-aromatherapy-energy-massage-lotion-biotone.html,new,CAD$1.25,In Stock,https://www.allezhousses.com/4255-large_default/aromatherapy-energy-massage-lotion-biotone.jpg,,,"
				    Biotone
				"
1021,Suppleness - Massage Oil,"Suppleness - Massage Oil,
,
,
,Massage oil containing essential oils allowing to relax muscles.,
,Properties in aromatherapy : ,
,Antispasmodic, ,
,Muscle and psychological relaxant  ,
,Anti-inflammatory properties ,
,Burn relief ,
,Indications :,
,Muscle pain,
,Burns,
,Ingredients : ,
,St-John's wort macerated oil.,
,Essential oils: lavandin super, white spruce, wintergreen, lemon-scented eucalyptus, bay laurel, vetiver.,
,Directions : ,
,Apply and give massage. The blend can be use directly or diluted in a good quality vegetable oil, as needed.,
,For a deeper massage, the blend may be use pure to optimise the functions. Make sure to let enough time to the preparation to penetrate in the skin.,
,We suggest, if irritation is felt, to dilute the mix in a good quality vegetable oil or to stop using it.,
,Undergoing allergy tests on a small surface is also recommended (on your wrist or on the elbow fold).,
,Size :, Bottle of 80 ml ,
,
,
",https://www.allezhousses.com/en/shop-by-category-allez-housses-products/1021-suppleness-massage-oil.html,new,CAD$31.28,In Stock,https://www.allezhousses.com/4567-large_default/suppleness-massage-oil.jpg,,PBE-MD-SS 80,"
				    Aliksir
				"
715,The Anatomy Coloring Book,"Why use this coloring book?,
, ,
,For more than 35 years, ,The Anatomy Coloring Book, has been the #1 best-selling human anatomy coloring book! A useful tool for anyone with an interest in learning anatomical structures, this concisely written text features precise, extraordinary hand-drawn figures that were crafted especially for easy coloring and interactive study. Organized according to body systems, each of the 162 two-page spreads  featured in this book includes an ingenious color-key system where anatomical terminology is linked to detailed illustrations of the structures of the body. When you color to learn with The Anatomy Coloring Book, you make visual associations with key terminology, and assimilate information while engaging in kinesthetic learning. Studying anatomy is made easy and fun!",https://www.allezhousses.com/en/books-charts-and-reflexology/715-anatomie-a-colorier.html,new,CAD$31.95,In Stock,https://www.allezhousses.com/3124-large_default/anatomie-a-colorier.jpg,,,
1022,Serum No. 1 Intemporal (mature skin),"Serum No. 1 Intemporal (mature skin),
,Serum for Mature skin.,
,Product Description : ,
,Naturally, ageing skin will take more time to replace dead or damaged cells. And that makes your skin less elastic and your complexion dull.,
,Your skin, usually fine, does not secrete enough sebum anymore, and easily dehydrates. Wrinkles are visible and your skin lacks firmness.,
,Any skin can become mature as early as 40 years of age, especially if it has been widely exposed to sun and exterior stress.,
,Ingredients : ,VO: argan, rosehip. EO: Ho wood, Labrador tea, black spruce, neroli, sandalwood.,
,Directions : ,
,
,Apply evenly each morning and night,
,
,
,Apply daily on a clean skin and let stand for a few minutes before applying your moisturiser,
,
,Apply concentrating on the problem areas,
,Size :, Bottle of ,15 ml dropper cap,
,
",https://www.allezhousses.com/en/shop-by-category-allez-housses-products/1022-serum-no-1-intemporal-mature-skin.html,new,CAD$26.75,In Stock,https://www.allezhousses.com/4568-large_default/serum-no-1-intemporal-mature-skin.jpg,,PBE-SE- S1 15,"
				    Aliksir
				"
861,Face cups sold individually,"Mini facial cups sold individually.,
,Silicone cups are perfect to use for the lip and eye area.,
,Ideal for the jaw line and forehead wrinkles as well as small body parts.,
,Clear medical grade silicone allowing to see the skin's reaction more easily ",https://www.allezhousses.com/en/shop-by-category-allez-housses-products/861-ventouse-visage-a-l-unite.html,new,CAD$3.00,In Stock,https://www.allezhousses.com/3528-large_default/ventouse-visage-a-l-unite.jpg,,,
980,Terry cotton Body Towel -  Imported from Pakistan,"Body towel ,
,Body towel made of 100% cotton terry.,
,Good quality that stays beautiful after washing.,
,It comes in three colors (white, ivory, gray) to match your decor.,
,We also have washcloths & hand towels to make a nice set!,
,Size,
,White: 22'' x 44'',
,Ivory and gray: 26'' x 52'',
",https://www.allezhousses.com/en/home/980-terry-cotton-body-towel-22-x44-.html,new,CAD$5.00,In Stock,https://www.allezhousses.com/4138-large_default/terry-cotton-body-towel-22-x44-.jpg,,,
936,Aromatherapy 'Calming' Massage Lotion - Biotone,"Biotone's 'Calming' Aromatherapy Massage Lotion ,
,Biotone's 'Calming' massage lotion is made with a 100% essential oil blend of chamomile, lavender, rosewood, tangerine, petitgrain and balsam peru.,
,Contains jojoba, avocado and olive oils, known for their skin soothing benefits.,
,Shea and mango butters give a luxuriously silky feel and smooth finish.,
,This lotion is excellent for all massage modalities.,
,A light, natural aroma helps harmonize the body and comforts the senses.,
,Paraben-free.,
,Ingredients :,
,Water, Octyl Palmitate (coconut oil ester), Sunflower Oil, Canola Oil, Emulsifying Wax NF (vegetable derived), Jojoba Oil, Olive Oil, Avocado Oil, Shea Butter, Mango Butter, Glycerin, Essential Oils of Lavender (Lavendula Angustifolia), Rosewood (Aniba Rosaedora), Tangerine (Citrus Tangerina), Chamomile (Matricaria Recutita), Petitgrain (Citrus Aurantium), Balsam Peru (Abies Balsamea), Dimethicone, Polysorbate 20, Carbomer, Phenoxethol, TEA, Iodopropynyl Butylcarbamate.",https://www.allezhousses.com/en/home/936--calming-aromatherapy-massage-lotion-biotone.html,new,CAD$1.25,In Stock,https://www.allezhousses.com/3908-large_default/-calming-aromatherapy-massage-lotion-biotone.jpg,,,"
				    Biotone
				"
714,Masso-Kinésithérapie & Thérapie Manuelle Pratiques,"Frech edition Masso-Kinésithérapie & Thérapie Manuelle Pratiques,
,
,Cet ouvrage traite toutes les connaissances fondamentales et techniques nécessaires à la pratique professionnelle du masseur-kinésithérapeute. Après avoir donné les principes théoriques et les conditions d'exercice, les auteurs détaillent: - Le contexte de soin, inventoriant précisément les matériels d'examenet de rééducation; - Les différents volets de l'examen clinique (morphostatique, articulaire et musculaire, fonctionnel...); - Les modalités du bilan et du diagnostic masso-kinésithérapique, la méthodologie à l'oeuvre; - Les techniques de massage et de mobilisations passives et actives; - Enfin, les techniques ou indications particulières telles que postures et étirements, levées de tensions, rééducation proprioceptive, renforcement musculaire mais aussi les techniques adjuvantes (biofeedback, Mézières, relaxation, réflexologies massothérapiques...). Des annexes précieuses répertorient les tests, signes et scores à l'usage en kinésithérapie ou encore proposent une liste de toutes les structures anatomiques repérables et palpables. L'ensemble, présenté sous forme de textes structurés, enrichis de tableaux didactiques et abondamment illustrés, constitue un ouvrage appelé à devenir la référence en technologie masso-kinésithérapique. Les nombreux atouts de cet ouvrage alliés à l'expérience clinique et pédagogique des auteurs en feront un outil indispensable pour l'étudiant et une référence incontournable pour le praticien. ",https://www.allezhousses.com/en/books-charts-and-reflexology/714-masso-kinesitherapie-therapie-manuelle-pratiques-9782294759727.html,new,CAD$115.99,In Stock,https://www.allezhousses.com/2997-large_default/masso-kinesitherapie-therapie-manuelle-pratiques.jpg,,9782294759727,
848,Percussion massage gun device by Sportster,"Hi5 Sportster's 7-head vibration massager is the latest revolutionary portable massager.,
,Quickly relieves fatigue and restores energy.,
,Specially designed and effective to reduce muscle stiffness and pain, fascia adhesion and scar tissue build-up.,
,With different colors of light on the device, you can see the battery level and the current vibration level.,
,FEATURES : ,
,Elegant nylon bag for storage and transportation,
,Color Options: Pink Gold / Silver / Light Blue,
,Accessories : 7 professional massage accessories: for all parts of the body with appropriate vibration speed levels.,
,Weight: 1.9 lb / 0.85 kg",https://www.allezhousses.com/en/massage-equipment/848-appareil-de-massage-percussion-de-sportster.html,new,CAD$149.99,In Stock,https://www.allezhousses.com/3461-large_default/appareil-de-massage-percussion-de-sportster.jpg,,S04396-XXX,
885,Percale Envelope Pillow Cases,"Traditional pillowcases are open on the ends.,
,Our pillowcase made of percale has a special ,envelope, closure at the end of the ,case,, so the ,pillow, is tucked in and out of sight for a more finished look. ,
,ENVELOPE PILLOW CASE,
,Characteristics:, Fast drying - no shrinkage,
,Color:, White only,
,Format:, Single or pack of ten (10) for more savings ,
,MADE IN PAKISTAN",https://www.allezhousses.com/en/shop-by-category-allez-housses-products/885-percale-envelope-pillow-cases.html,new,CAD$3.99,In Stock,https://www.allezhousses.com/3664-large_default/percale-envelope-pillow-cases.jpg,,,
645,Ray-Lax floor chair,"The RAY-LAX chair is designed to give support to your back. ,
,With its cushioned seat, it allows more comfort while sitting and can be used in different positions. ,
,It is therefore ideal for children, educators, people who meditate and pregnant women. ,
,Features : ,
,
,Perfect for Flexible Seating Classes,
,Different positions,
,Padded seat,
,Ideal for back and legs,
,Recommended by several healthcare specialists,
,Stackable,
,Solid and rustproof steel frame,
,Cover made of 100% cotton, thick, resistant and washable,
,Weight : 1.5 kg / 3.3 lbs,
,
,Made in Quebec, ",https://www.allezhousses.com/en/massage-bolsters-and-cushions/645-chaise-de-sol-ray-lax.html,new,CAD$52.99,In Stock,https://www.allezhousses.com/3496-large_default/chaise-de-sol-ray-lax.jpg,,CHARAY-XXX,
662,Salvia Officinalis essential oil,Buy Salvia Officinalis essential oil from AllezHousses,https://www.allezhousses.com/en/ambience/662-salvia-officinalis-essential-oil.html,new,CAD$18.68,In Stock,https://www.allezhousses.com/2896-large_default/salvia-officinalis-essential-oil.jpg,, ,"
				    Aliksir
				"
1011,Fitted sheet - 50/50 Poly-Cotton interlock,"A soft and flexible high quality polyester & cotton interlock fitted sheet.,
,This interlock is extensible and it will perfectly fit your table. Because it's a blend of polyester, this fabric will dry really quick!,
,Different size option for table from 24 to 32 inches.,
,
,Standard size :,
,24-28 x 73 for narrow or regular tables,
,30-34 x 73 for larger tables,
,
,If your table is not standard, we can make the sheet custom exactly to your need. Call us to know more!,
,
,PROUDLY MADE IN CANADA BY ALLEZ HOUSSES,
					,Custom embroidery for your massage fitted cover and fitted sheet,
,Massage Boutik offers a custom embroidery service that will allow you to promote your brand and company in a unique way. Take this chance to have your logo, your design, your company name and even your first and last names embroidered on your AllezHousses massage covers and fitted sheets. Each of our embroideries is professionally made and stands out for its incredible durability.,
,
,Advantages of a personalized embroidery on your massage fitted covers and fitted sheets,
,Embroidery with your company name, logo, or design denotes great professionalism with your customers and is both an elegant and economical way to display your colors. Your custom embroidered fitted sheets are machine washable and the embroidery will not deteriorate, even after several washes. Our embroidery specialists can make your custom fitted sheets in several colors and on a variety of fabrics: cotton, quilted cotton, terry, fleece, etc..,
,
,For businesses,: Whether you need it for your hotel, spa, massage therapy center or health center, your fitted sheets and covers with custom embroidery can be manufactured with multiple fonts, multiple sizes and custom designs.,
,
,For individuals,: If you want to celebrate a special event, a birthday or offer a unique gift to a loved one, you can now do so by offering a massage table cover or fitted sheet with our custom embroidery service.,
,
,Any questions?,
,If you would like to know more about our ,custom embroidery service,, we invite you to ,contact us, and we will be happy to answer your questions.,
				",https://www.allezhousses.com/en/massage-linen/1011-fitted-sheet-cotton-interlock.html,new,CAD$23.99,In Stock,https://www.allezhousses.com/4483-large_default/fitted-sheet-cotton-interlock.jpg,,AH600EXXXX-TPCX,"
				    Allez Housses
				"
995,Shoulder pillow - Buckweat & Vinyl,"1 shoulder pillow filled with natural buckweat shell, to make your client more confortable when laying on their stomach.,
,Can also help client with sensitive breast.,
,Size : 6 x 9 inches,
,Made of 100% polyester waterproof vinyl that you can spray and wash!,
,We advise you to use our 100% cotton covers to protect your pillow and help with cleaning.",https://www.allezhousses.com/en/massage-equipment/995-shoulder-pillow-pair-buckweat.html,new,CAD$10.99,In Stock,https://www.allezhousses.com/4345-large_default/shoulder-pillow-pair-buckweat.jpg,,,"
				    Allez Housses
				"
979,Terry cotton Hand Towel - Imported from Pakistan,"Hand towel ,
,Hand towel made of 100% cotton terry.,
,Good quality that stays beautiful after washing.,
,It comes in three colors (white, ivory, grey) to match your decor.,
,We also have washcloths & body towels to make a nice set!,
,Size,
,White: 16'' x 28'',
,Ivory and grey: 16'' x 27'',
",https://www.allezhousses.com/en/shop-by-category-allez-housses-products/979-terry-cotton-hand-towel-16-x27-.html,new,CAD$2.50,In Stock,https://www.allezhousses.com/4134-large_default/terry-cotton-hand-towel-16-x27-.jpg,,,
935,Aromatherapy 'Bliss' Massage Lotion - Biotone,"Biotone's 'Bliss' Aromatherapy Massage Lotion,
,This massage lotion is made with a 100% essential oil blend of bergamot, rosewood, coriander, sweet orange, grapefruit and ylang ylang.,
,Contains jojoba, avocado and olive oils, known for their skin soothing benefits.,
,Shea and mango butters give a luxuriously silky feel and smooth finish.,
,Extended glide with less reapplications.,
,A light, natural aroma promotes joy and uplifts the spirit.,
,Paraben-free.,
,Ingredients :,
,Water, Octyl Palmitate (coconut oil ester), Sunflower Oil, Canola Oil, Emulsifying Wax NF (vegetable derived), Jojoba Oil, Olive Oil, Avocado Oil, Shea Butter, Mango Butter, Glycerin, Essential Oils of Bergamot (Citrus Aurantium), Coriander (Coriandrum Sativum,) Sweet Orange (Citrus Sinensis), Grapefruit (Citrus Paradisi), Rosewood (Aniba Rosaedora), Ylang Ylang (Cananga Odorata), Dimethicone, Polysorbate 20, Carbomer, Phenoxethol, TEA, Iodopropynyl Butylcarbamate.",https://www.allezhousses.com/en/home/935-bliss-aromatherapy-massage-lotion-biotone.html,new,CAD$1.25,In Stock,https://www.allezhousses.com/3904-large_default/bliss-aromatherapy-massage-lotion-biotone.jpg,,,"
				    Biotone
				"
772,Oreiller mousse mémoire - 8x15,Buy Oreiller mousse mémoire - 8x15 from AllezHousses,https://www.allezhousses.com/en/comfort-accessories-for-massage/772-oreiller-mousse-memoire-8x15.html,new,CAD$19.99,In Stock,https://www.allezhousses.com/3154-large_default/oreiller-mousse-memoire-8x15.jpg,,AH00O815V,"
				    Allez Housses
				"
883,Percale flat sheet,"Percale describes the woven quality of the sheets rather than the content. Our sheets are a 180 thread count Polyester/Cotton blend (60% Poly and 40% Cotton). ,
,FLAT SHEET,
,Characteristics:, ,Fast drying - no shrinkage,
,Size:, Comes in two (2) sizes - 54"" x 90"" and 66"" x 108"",
,Color:, White only,
,Format:, Single sheet or pack of six (6) for more savings ,
,MADE IN PAKISTAN",https://www.allezhousses.com/en/shop-by-category-allez-housses-products/883-percale-flat-sheet.html,new,CAD$14.99,In Stock,https://www.allezhousses.com/3661-large_default/percale-flat-sheet.jpg,,,
911,Earthlite LEC Strata Face Pillow,Buy Earthlite LEC Strata Face Pillow from AllezHousses,https://www.allezhousses.com/en/massage-equipment/911-earthlite-lec-strata-face-pillow.html,new,CAD$69.99,In Stock,https://www.allezhousses.com/3770-large_default/earthlite-lec-strata-face-pillow.jpg,,EL-63202C,"
				    Earthlite
				"
297,Mango Oil,"Bring your clients on a journey to the heart of the tropics with this captivating scented oil. Made with a rich and moisturizing blend of plant based oils, it will leave the skin soft and silky.,
,Specially formulated to not become rancid nor become sticky when heated. It is ideal for massage with hot shells, hot stones or to be used in an oil heater.,
,
,Ingredients: Carthamus tinctorius oil, helianthus annuus oil, vitis vinifera (grape) seed oil, tocopherol, fragrance.",https://www.allezhousses.com/en/shop-by-category-allez-housses-products/297-mago-oil.html,new,CAD$4.99,In Stock,https://www.allezhousses.com/686-large_default/mago-oil.jpg,,HM-XXX,
713,"Taping:Techniques, Effets, Applic. Cliniques","Frech edition Taping:Techniques, Effets, Applic. Cliniques,
,
,Le taping s'est imposé en France comme une méthode de soin particuliè rement efficace et rapide des lésions musculaires, ligamentaires ou tendineuses ainsi que des troubles lymphatiques. Cependant, son utilisation et sa mise en oeuvre nécessitent des connaissances précises ; cet ouvrage détaille ainsi, de manière pédagogique et adaptée, la physiologie du taping et ses différentes applications. L'auteur décrit dans une première partie les principes de bases du taping. Il aborde ensuite les techniques de pose habituelles - techniques musculaires, lymphatiques, ligamentaires et de correction posturale - et y ajoute la description de techniques spécifiques comme les montages sur les cicatrices, les trajets nerveux ou les segments, les techniques de correction des fascias, les techniques agissant sur les trigger points et les techniques énergétiques. Les applications cliniques sont ensuite détaillées dans une troisième partie, aussi bien dans les domaines orthopédiques et chirurgicaux qu'en médecine interne, en gynécologie ou en neurologie. L'ouvrage s'appuie sur plus de 740 photographies pour décrire ces techniques. L'atout majeur de ce guide est le body painting étape par étape : - en se basant sur le célèbre Atlas d'anatomie Sobotta, les structures anatomiques ont été peintes avec une grande précision sur le corps d'un modèle ; - les bandes sont alors appliquées sur ces « structures anatomiques sous-jacentes » ; - des explications pas à pas détaillent enfi n chaque étape de cette application, donnant ainsi une vision parfaitement claire et précise de la localisation des bandes. Les vidéos de la version originale sont accessibles en ligne, elles permettent de visualiser la pose des bandes pour assimiler parfaitement ces techniques. Cet ouvrage, véritable guide de référence en langue française sur le sujet, est destiné aux kinésithérapeutes ainsi qu'aux médecins du sport, ostéopathes, préparateurs sportifs et podologues. ",https://www.allezhousses.com/en/books-charts-and-reflexology/713-tapingtechniques-effets-applic-cliniques-9782294747311.html,new,CAD$116.95,In Stock,https://www.allezhousses.com/2996-large_default/tapingtechniques-effets-applic-cliniques.jpg,,9782294747311,
728,Harmony massage Roller,"Harmony massage rollers. Easy grip, multidirectional rolling head and ergonomic design ensure a penetrating effortless but deep massage. Assorted colors: green, white and blue. Size: 7cm (3 ""),
,Washes very well with hot water and soap.,
,Great for self massage or to give as a gift!,
,* colors may vary according to the availabilityof our inventory.  ",https://www.allezhousses.com/en/-massage-accessories/728-ens-64-pierres-de-massage.html,new,CAD$9.99,In Stock,https://www.allezhousses.com/3806-large_default/ens-64-pierres-de-massage.jpg,,,
287,"Niaouli, Melaleuca quinquinervia cineolifera","Buy Niaouli, Melaleuca quinquinervia cineolifera from AllezHousses",https://www.allezhousses.com/en/ambience/287-niaouli-melaleuca-quinquinervia-cineolifera.html,new,CAD$9.10,In Stock,https://www.allezhousses.com/4251-large_default/niaouli-melaleuca-quinquinervia-cineolifera.jpg,,,"
				    Aliksir
				"
978,Terry Cotton Facecloth - 12''x12'',"Facecloth,
,Facecloth made of 100% cotton terry cloth.,
,Good quality that stays in good shape after washing.,
,Comes in size 12''x12'' and is available in three colors to match your decor. ,Imported from Pakistan.,
,We also have the hand & body towels to make a great outfit!,
",https://www.allezhousses.com/en/shop-by-category-allez-housses-products/978-debarbouillette-12-x12-.html,new,CAD$1.00,In Stock,https://www.allezhousses.com/4130-large_default/debarbouillette-12-x12-.jpg,,,
961,Nutri-Naturals Light Massage Oil - Biotone,"Nutri-Naturals Light Massage Oil,
,Nutri-Naturals Light Massage Oil combines skin-healthy, vitamin-rich ingredients to create a silky and lightweight massage oil formulated for all skin types. ,
,Blended with deep-moisturizing Avocado Oil, vitamin fortified Carrot Oil, Wheat Germ Oil, Vitamin C, healthy Sunflower Oil, and healing Jojoba Oil, leaving skin smooth and nourished.,
,Easy to apply, lasting glide, and without leaving a greasy residue, this product is ideal for a Swedish massage. ,
,Characteristics :  ,
,
,Perfect for Swedish Massage,
,Use daily as a skin care body oil,
,Light garden-fresh scent,
,
,Ingredients : ,
,Sunflower Oil (Helianthus Annuus), Octyl Palmitate (coconut oil ester), Avocado Oil (Persea Americana), Wheat Germ Oil (Triticum Vulgare), Jojoba Oil (Simmondsia Chinensis), Extracts of Avocado (Persea Americana) and Carrot (Daucus Carota Sativa), Vitamin E (mixed tocopherol), Grapeseed Extract and Grapeseed Oil (Vitis Vinifera), Sorbitan Peroleate (water dispersant), Aromatic Extracts and Fragrance.,
,Shelf Life : ,12 months,
,Warning:, ,Will freeze. Check consistency when thawed.,
",https://www.allezhousses.com/en/shop-by-category-allez-housses-products/961-huile-de-massage-nutri-naturals-de-biotone.html,new,CAD$1.25,In Stock,https://www.allezhousses.com/4048-large_default/huile-de-massage-nutri-naturals-de-biotone.jpg,,NNO,"
				    Biotone
				"
910,Earthlite Caress Platform Headrest,"Earthlite Headrest Caress Platform is a self-adjusting platform that conforms to the unique face shape and contours of each of your clients.,
,Sinus pressure is reduced and pressure points eliminated. Soft petals flex and balance to suspend the client’s face in a cradle of comfort.,
,8 inches between the tables hole. ",https://www.allezhousses.com/en/shop-by-category-allez-housses-products/910-base-appui-tete-flexrest-de-earthlite.html,new,CAD$119.99,In Stock,https://www.allezhousses.com/3759-large_default/base-appui-tete-flexrest-de-earthlite.jpg,,,"
				    Earthlite
				"
712,Examen Clinique des Membres &Rachis 2E ED.,"Frech edition Examen Clinique des Membres &Rachis 2E ED.,
,
,Cet ouvrage, entièrement mis à jour selon la nouvelle nomenclature anatomique internationale, décrit les principes fondamentaux de l'examen clinique appliqués aux membres et au rachis. Chaque région anatomique est examinée selon un plan identique: inspection, palpation osseuse, palpation des tissus mous, amplitude des mouvements, examen neurologique, épreuves spécifiques, complétés si nécessaire par l'examen de la sensibilité et des aires de douleurs projetées.,Ce livre est le fruit pédagogique de nombreuses années d'enseignement: une iconographie abondante, un texte clair et concis, une présentation structurée et efficace. Cette nouvelle édition augmentée présente de nombreux schémas en couleur pour différencier tendons, muscles et artères et faciliter davantage la lecture et l'apprentissage des gestes et techniques d'examen. ",https://www.allezhousses.com/en/books-charts-and-reflexology/712-examen-clinique-des-membres-rachis-2e-ed-9782294093180.html,new,CAD$69.95,In Stock,https://www.allezhousses.com/2995-large_default/examen-clinique-des-membres-rachis-2e-ed.jpg,,9782294093180,
882,Percale fitted sheet,"Percale fabric is known for its tight weaving and is often found in the confection of bedsheets.,
,Our percale linen is a 180 thread polyester/cotton blend (60% polyester and 40% cotton).,
,FITTED SHEET ,
,Characteristics:, ,Fast drying - no shrinkage,
,Size:, 30"" x 72"" with a 6"" drop. an be used for a 30-inch wide table (not for a 32-inch table).,
,Color:, White only,
,Format:, Single or pack of six (6) for more savings ,
,Imported product,
,
",https://www.allezhousses.com/en/shop-by-category-allez-housses-products/882-housse-contour-en-percale.html,new,CAD$14.99,In Stock,https://www.allezhousses.com/3660-large_default/housse-contour-en-percale.jpg,,,
